periodo,debt_to_gdp,netdebt_to_gdp,lt_share,ca_to_gdp,goods_to_gdp,priminc_to_gdp,infl_yoy,fx_dep_yoy,rate_mxn,rate_usd,st_share,usd_share,hhi_acreedores,hhi_fuentes,fiscal_to_gdp,debt_to_gdp_score,netdebt_to_gdp_score,lt_share_score,ca_to_gdp_score,goods_to_gdp_score,priminc_to_gdp_score,infl_yoy_score,fx_dep_yoy_score,rate_mxn_score,rate_usd_score,st_share_score,usd_share_score,hhi_acreedores_score,hhi_fuentes_score,fiscal_to_gdp_score,p_solvencia,p_externa,p_mercado,p_liquidez,p_fiscal
2007-01-01,0.07027423108930238,0.0016929523648337584,0.9333335605768804,-0.005831316760880176,-0.002979132359033084,-0.008709536159107146,4.1,0.04062936798760908,6.064491176470589,5.2567,0.06666643942311952,0.8074997187861105,0.5937816501614172,0.4476889235763998,1.1134650742409394e-05,90.21739130434783,38.04347826086957,1.0869565217391304,22.82608695652174,29.347826086956523,18.478260869565215,55.97826086956521,38.63636363636363,42.934782608695656,5.434782608695654,0.0,57.608695652173914,0.0,69.56521739130434,98.91304347826086,43.11594202898551,23.55072463768116,35.74604743083004,31.793478260869563,98.91304347826086
2007-04-01,0.0659465792786226,-0.0010047273825366447,0.9497827579112255,-0.0020222118383612427,-0.002691890301890182,-0.00523121468448893,3.97,-0.02575030441945414,6.064491176470589,5.25,0.05021724208877447,0.8084829015866539,0.5846502989462579,0.4565670752786847,9.354639472414477e-07,92.3913043478261,70.65217391304348,8.695652173913043,59.78260869565217,33.69565217391305,48.91304347826087,63.04347826086957,65.90909090909092,42.934782608695656,6.521739130434778,7.608695652173914,56.52173913043479,1.0869565217391353,61.95652173913043,78.26086956521739,57.246376811594196,47.46376811594203,44.602272727272734,31.79347826086957,78.26086956521739
2007-07-01,0.06550132397404426,-0.0018538943446832837,0.9702562145641621,-0.0008261398070343332,-0.002823395818590574,-0.0024574779262096693,3.99,0.000794368203358431,6.064491176470589,5.0733,0.029743785435837826,0.8109050043848978,0.576714855889061,0.46471035979724246,2.8078331689455857e-06,93.47826086956522,82.6086956521739,43.47826086956522,70.65217391304348,31.521739130434785,88.04347826086956,59.239130434782616,60.22727272727273,42.934782608695656,9.782608695652172,42.391304347826086,54.347826086956516,3.2608695652173947,58.69565217391304,84.78260869565217,73.18840579710145,63.405797101449274,43.045948616600796,39.67391304347826,84.78260869565217
2007-10-01,0.06204007219306325,-0.002529576296583388,0.9833817783068888,-0.0021833418119409156,-0.0033629913159415404,-0.004108876682144475,3.81,-0.0034984298385764,6.064491176470589,4.4967,0.01661822169311118,0.8004440437973874,0.5630493151713483,0.47452726897971514,-1.3776164965752599e-05,96.73913043478261,90.21739130434783,89.13043478260869,57.608695652173914,22.82608695652174,61.95652173913043,70.65217391304348,61.36363636363637,42.934782608695656,15.217391304347828,88.04347826086956,59.78260869565217,7.608695652173914,52.17391304347826,10.869565217391305,92.02898550724638,47.46376811594203,47.54199604743083,51.90217391304348,10.869565217391305
2008-01-01,0.06798109863465902,0.0029855056350270373,0.9395186534785083,-0.0046906192848801785,-0.0019719341704664177,-0.008193368920645145,3.89,-0.01919481603833506,7.5,3.1767,0.06048134652149174,0.8171930572503262,0.5649587739926867,0.4303634627712425,1.0644194973966754e-05,91.30434782608697,26.086956521739136,2.1739130434782608,32.608695652173914,47.82608695652174,21.73913043478261,67.3913043478261,63.63636363636363,22.826086956521742,20.65217391304348,1.0869565217391353,47.82608695652174,6.521739130434778,79.34782608695652,97.82608695652173,39.855072463768124,34.05797101449276,43.626482213438734,33.69565217391305,97.82608695652173
2008-04-01,0.06152694001392419,-0.0017251491806175908,0.9489437902780814,-0.0021774376704426536,-0.0010172993555742603,-0.006177891173316112,4.92,-0.04129140168363776,7.5273,2.0867,0.05105620972191857,0.8150600549013894,0.5725604459200817,0.42776074051788865,-1.5804206577377714e-06,97.82608695652173,81.5217391304348,6.521739130434782,58.69565217391305,66.30434782608695,32.608695652173914,26.086956521739136,73.86363636363636,21.739130434782606,29.34782608695652,5.434782608695654,48.91304347826087,4.347826086956519,80.43478260869566,72.82608695652173,61.95652173913044,52.53623188405797,37.759387351778656,34.78260869565217,72.82608695652173
2008-07-01,0.060238901622197034,-0.0012732286123065747,0.960300557734158,-0.003938042561940351,-0.007046926026948538,-0.0009830719395491703,5.48,-0.059211006495876295,8.0731,1.94,0.039699442265841954,0.8362614823676252,0.5679304585891922,0.4357702187952125,5.691102958060247e-06,98.91304347826086,73.91304347826086,19.565217391304348,42.391304347826086,5.434782608695652,98.91304347826086,16.30434782608695,85.22727272727273,15.217391304347828,31.521739130434778,18.478260869565222,27.173913043478258,5.434782608695654,72.82608695652173,92.3913043478261,64.13043478260869,48.91304347826087,37.06768774703557,30.97826086956522,92.3913043478261
2008-10-01,0.06315638611179676,0.0006197044026024401,0.9776024250428527,-0.007248055034991,-0.009308213472719184,-0.0023438458717304385,6.18,0.19899562312831165,8.25,0.5067,0.02239757495714727,0.8403876415545002,0.5287070964013564,0.4196453150781578,-1.2598770854365596e-05,95.65217391304348,52.17391304347826,64.13043478260869,17.391304347826086,1.0869565217391304,92.3913043478261,9.239130434782606,7.954545454545459,10.869565217391308,55.434782608695656,63.04347826086957,26.086956521739136,8.695652173913048,86.95652173913044,21.73913043478261,70.65217391304348,36.95652173913044,20.874505928853758,46.19565217391305,21.73913043478261
2009-01-01,0.10484057999577645,0.04198233136116125,0.9805912191627029,-0.0018247548010514813,-0.002865061019052241,-0.004364145569024008,6.18,0.3305789712318752,7.6222,0.1833,0.01940878083729708,0.8318721237741469,0.4688595692150198,0.40043517874807905,-3.27218902018528e-06,81.5217391304348,0.0,78.26086956521739,61.95652173913043,30.434782608695656,57.608695652173914,9.239130434782606,0.0,18.478260869565222,64.13043478260869,77.17391304347827,32.608695652173914,44.565217391304344,97.82608695652173,63.04347826086957,53.2608695652174,50.0,22.96195652173913,63.04347826086956,63.04347826086957
2009-04-01,0.10347414342917571,-0.00019364799896889735,0.9862248264453592,-0.00031076262450495845,0.00047645443116575356,-0.005297519947853186,5.96,0.27780174273142944,5.6786,0.18,0.01377517355464067,0.8180499149651963,0.47059403819192647,0.4113606107239386,-5.075347148447525e-06,82.6086956521739,64.13043478260869,95.65217391304348,77.17391304347827,84.78260869565217,47.82608695652174,11.956521739130432,2.2727272727272707,59.78260869565217,65.21739130434783,94.56521739130434,46.7391304347826,42.391304347826086,93.47826086956522,47.82608695652174,80.79710144927536,69.92753623188406,34.80731225296442,69.29347826086956,47.82608695652174
2009-07-01,0.10595108416980516,0.005168836331571421,0.9870015390458794,-0.004947114270935203,-0.0033362764030552576,-0.0042625620264781245,5.14,0.2858860722667236,4.5435,0.1567,0.012998460954120623,0.8307960665412304,0.47570170494803427,0.41899856025201276,-2.4095129424644723e-06,80.43478260869566,10.869565217391308,96.73913043478261,29.347826086956523,23.91304347826087,59.78260869565217,22.826086956521742,1.1363636363636354,64.13043478260869,69.0217391304348,95.65217391304348,33.69565217391305,39.13043478260869,88.04347826086956,67.3913043478261,62.68115942028985,37.68115942028985,39.27865612648222,64.13043478260869,67.3913043478261
2009-10-01,0.10745616179886668,0.006196753866591555,0.9817951983162038,-0.0012109171814884488,-0.00013281510090041906,-0.003481229463515962,3.98,0.004687944297999458,4.5,0.12,0.018204801683796262,0.8086809328546802,0.42102433399254835,0.43374608193624337,-1.2915152253599703e-05,77.17391304347827,6.521739130434778,81.52173913043478,68.47826086956522,80.43478260869566,72.82608695652173,60.86956521739131,57.95454545454546,71.73913043478262,77.71739130434783,80.43478260869566,55.434782608695656,64.13043478260869,75.0,18.478260869565215,55.07246376811594,73.91304347826087,67.07015810276681,68.75,18.478260869565215
2010-01-01,0.11104493335279345,0.0013612537013053111,0.9806350944994988,0.0005432069699056513,0.00037286615350283904,-0.00428993501058527,4.75,-0.1109411183821637,4.5,0.1333,0.019364905500501173,0.8274725388279789,0.4406161053250806,0.42521767709428526,1.0161079596779102e-06,71.73913043478262,42.391304347826086,79.34782608695652,86.95652173913044,83.69565217391305,58.69565217391305,33.152173913043484,95.45454545454545,71.73913043478262,75.0,78.26086956521739,36.95652173913043,58.69565217391304,81.5217391304348,79.34782608695652,64.49275362318842,76.44927536231886,68.83646245059289,63.85869565217391,79.34782608695652
2010-04-01,0.10601913796846242,6.831683805892012e-06,0.9804700247983188,0.000546276268484291,-5.4810713770658035e-05,-0.0032081729306586274,3.96,-0.058057449793321836,4.5,0.1933,0.01952997520168121,0.8417854789526087,0.3836904674547091,0.4154601731426275,-9.91939544885797e-06,79.34782608695652,58.69565217391304,76.08695652173914,88.04347826086956,81.52173913043478,76.08695652173914,65.21739130434783,84.0909090909091,71.73913043478262,60.86956521739131,75.0,23.913043478260864,86.95652173913044,90.21739130434783,30.434782608695656,71.37681159420289,81.8840579710145,70.47924901185772,69.02173913043478,30.434782608695656
2010-07-01,0.11058794070876636,0.0034663240064672566,0.9830037803562408,2.110737892602389e-05,-0.002438927083188513,-0.00018127779515048106,3.67,-0.034630989909350096,4.5,0.1867,0.016996219643759233,0.8242675249633528,0.38554915359107095,0.4333969582519082,-6.438017216117087e-06,73.91304347826086,22.826086956521742,86.95652173913044,84.78260869565217,38.04347826086957,100.0,73.91304347826086,70.45454545454545,71.73913043478262,62.5,85.86956521739131,42.391304347826086,85.86956521739131,77.17391304347827,42.391304347826086,61.23188405797101,74.27536231884058,69.65167984189723,72.82608695652175,42.391304347826086
2010-10-01,0.11746169504384214,0.010269867420208564,0.9788178722787698,-0.005044388012311393,-0.0010593673577552214,-0.006267951651449324,4.25,-0.05209934904498559,4.5,0.1867,0.021182127721230123,0.8229932625783316,0.3615349398911048,0.42267832525059335,-1.662877214845793e-05,61.95652173913043,3.2608695652173947,71.73913043478261,28.26086956521739,65.21739130434783,30.434782608695656,47.82608695652174,79.54545454545455,71.73913043478262,62.5,70.65217391304348,43.47826086956522,98.91304347826086,82.6086956521739,4.3478260869565215,45.65217391304348,41.30434782608696,65.40266798418972,73.91304347826087,4.3478260869565215
2011-01-01,0.11934324371866309,-0.0007807121315500173,0.9772808953685083,-0.002297008805093799,0.0021617745201173285,-0.0074999539442529625,3.46,-0.05571634179155838,4.5,0.1567,0.022719104631491824,0.8186918703850258,0.36269774218254225,0.3935824673151252,1.1323672288408771e-07,56.52173913043479,67.3913043478261,61.95652173913043,54.347826086956516,94.56521739130434,22.82608695652174,80.43478260869566,82.95454545454545,71.73913043478262,69.0217391304348,60.86956521739131,45.652173913043484,97.82608695652173,98.91304347826086,77.17391304347827,61.95652173913044,57.24637681159421,76.03754940711464,75.81521739130434,77.17391304347827
2011-04-01,0.11560920136984379,0.00044244411558222224,0.9790523668332891,-0.0017804117088560318,0.0013575669718866401,-0.00611959669140398,3.3,-0.06581713921631094,4.5,0.0933,0.020947633166710906,0.8196761435982346,0.36721786814117213,0.4113960343125014,-1.1236567137373646e-05,66.30434782608697,54.347826086956516,72.82608695652173,63.04347826086957,89.13043478260869,33.69565217391305,85.86956521739131,87.5,71.73913043478262,84.78260869565217,71.73913043478262,44.565217391304344,95.65217391304348,92.3913043478261,26.08695652173913,64.4927536231884,61.95652173913044,82.47282608695653,76.08695652173913,26.08695652173913
2011-07-01,0.11578243982249488,0.0029601412359041724,0.9708246819401212,-0.004352923581532988,-0.003931013226720014,-0.002141512721023338,3.37,-0.04034185897536047,4.5,0.0833,0.0291753180598788,0.8271848219604969,0.36826480577063847,0.4219872827142627,-4.448638015302981e-06,65.21739130434783,27.173913043478258,44.565217391304344,36.95652173913043,16.304347826086957,93.47826086956522,83.69565217391303,72.72727272727273,71.73913043478262,91.84782608695652,43.47826086956522,38.04347826086957,94.56521739130434,83.69565217391303,52.17391304347826,45.65217391304348,48.913043478260875,80.00247035573122,64.94565217391303,52.17391304347826
2011-10-01,0.1153705328547466,0.0033321830466197916,0.9762128908900689,-0.00242345429191608,-0.0006475624942822035,-0.003956459061546568,3.5,0.10004034861200783,4.5,0.0733,0.0237871091099311,0.8336027596585472,0.36864621027456285,0.42023333794259027,-1.2683497526467253e-05,67.3913043478261,23.913043478260864,60.86956521739131,52.17391304347826,76.08695652173914,65.21739130434783,79.34782608695652,22.72727272727273,71.73913043478262,96.19565217391303,59.78260869565217,30.434782608695656,93.47826086956522,85.86956521739131,20.652173913043477,50.724637681159415,64.49275362318842,67.50247035573122,67.3913043478261,20.652173913043477
2012-01-01,0.1215338595097197,0.004690964032615043,0.9773986756017027,-0.004698138865866941,0.001820001630605534,-0.009590363150101212,3.88,0.07714482153063673,4.5,0.1033,0.022601324398297346,0.8407567140782979,0.3899051504501589,0.4304239112379956,-3.824596086797328e-06,53.260869565217384,14.130434782608692,63.04347826086957,31.521739130434785,92.3913043478261,15.217391304347828,68.4782608695652,27.27272727272727,71.73913043478262,81.5217391304348,61.95652173913043,25.0,83.69565217391303,78.26086956521739,57.608695652173914,43.47826086956522,46.3768115942029,62.25296442687747,62.22826086956522,57.608695652173914
2012-04-01,0.11983888927109015,0.001420516129225194,0.9784422126187852,-0.0009696177294669024,0.0013985517657996518,-0.005994208361215755,3.87,0.1545065475378531,4.5,0.1533,0.02155778738121478,0.8358156161929453,0.38207973950477175,0.44777693406646296,-6.743948577090478e-06,55.434782608695656,41.30434782608695,68.47826086956522,69.56521739130434,90.21739130434783,35.869565217391305,69.56521739130434,13.636363636363635,71.73913043478262,70.65217391304348,67.3913043478261,28.260869565217394,90.21739130434783,68.4782608695652,41.30434782608695,55.07246376811594,65.21739130434783,56.39822134387353,63.586956521739125,41.30434782608695
2012-07-01,0.12104348547787241,0.00043428157597427306,0.9801978836988532,-0.0031942621389177027,-0.0011059639614095938,-0.00314273922331,4.59,0.07227983914296421,4.5,0.1433,0.019802116301146776,0.8347769765324422,0.38861536988753553,0.4542821982577912,-2.4738642278747895e-06,54.347826086956516,55.434782608695656,75.0,44.565217391304344,64.13043478260869,81.52173913043478,36.95652173913043,28.409090909090907,71.73913043478262,72.28260869565217,73.91304347826086,29.34782608695652,84.78260869565217,63.04347826086957,66.30434782608695,61.594202898550726,63.405797101449274,52.34683794466403,62.77173913043478,66.30434782608695
2012-10-01,0.11896437726850091,0.0023896770341186313,0.9751475430698503,-0.008291530221770314,-0.001719611499129829,-0.007318848142314833,4.11,-0.05043391506561912,4.5,0.16,0.024852456930149692,0.8418020139032498,0.3935792811107656,0.46019189210432965,-1.6615278612028643e-05,58.69565217391304,32.608695652173914,56.52173913043478,11.956521739130435,51.08695652173913,23.91304347826087,54.347826086956516,77.27272727272727,71.73913043478262,66.84782608695652,55.434782608695656,22.826086956521742,80.43478260869566,60.86956521739131,5.434782608695652,49.275362318840585,28.985507246376812,67.55187747035573,54.89130434782609,5.434782608695652
