"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"México","MEX","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","7097271963.6","7627450073.8","8351504526.6","10667132065.7","14080544375.1","18381411868.8","24139106860.2","31382393509.7","35905344399.6","42974454788.9","57574370375.6","78412639827.2","86274650447.2","93158274474.3","95016521283.5","97063210490.8","101083076236.3","109652607038.7","99399530018.3","94016224827.1","104604453446.9","114219780588.7","112454855209.2","131852484881","139914928842.7","166734035992.5","157582830604.4","148844858127.8","171132230334.4","185863562592.2","178113615414.8","202572533842.5","193461604962.7","199260698324.5","210040194664.4","218225512951.4","221829065156.6","250650606340.3","248240107870.4","250545865969.3","312338399290.8","351694706992.3","432987558051.4","504135518878.2","544166999708.7","538015200055.6","544792453300","578638429804.9","602000702060.1","617449991504.4","616686384395","601474054897.8","585464239733.2","595917670218","",
"Islas Marshall","MHL","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
" Ingreso mediano","MIC","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","61846491797.9","72139631918.8","83741303389.4","100466872191.5","124431440361","151211751167.3","182750115456.5","242703379705","296278806957.6","346702631541.1","425406392322","493421875616.7","560920108852.4","604928209216.1","630141173251.7","693311824031","763170937471.5","875911149472","884475405583.8","935920389634.4","1015262209152.3","1068978458786.5","1116770518985.3","1220857565687.1","1352248192952.9","1515054146122.4","1570061549473.3","1622368792896.7","1750083982794.8","1794439918396.2","1758645297416.2","1790576707827.1","1841956895540.9","1986609058143.9","2149399492653.7","2118602975214.2","2273837546256.8","2649070838093.7","2829512312638.4","3079276846806.1","3774938234280.8","4393654782386.3","4896809332845.7","5585291674521.2","6151502560787.1","5752499260384.8","5969313219966","6714339208154.7","7201472662854.4","7563350944478.8","7964880318344","8596143112624.1","8407092871606.7","8604022893255.4","",
"Macedonia del Norte","MKD","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","999807825.3","1034497118.9","1208526120.9","1732657178.6","1231743682.6","1488673981","1447513641.8","1477858663.1","1495042031.9","1656234711.4","1866793246.6","2821671500.5","2978082108.3","3293072429.4","4161065767.9","4294432537.8","5211242723.5","5117234792.2","5982687643.2","6440923457.5","6348713317.7","6690206195.1","6592451551","7364973879.5","8428993017.3","8611055372.7","8883693457.8","10177241392.8","10871173439","11639682525.8","12614290436.4","",
"Malí","MLI","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","247329389.8","270904912.4","268459500.5","301150655.9","349032615","356087237.6","373790643.6","471760934.6","564047359.7","567284582.4","727065952.2","830271147","875182595.8","988418284.1","1237315019","1456134356","1743115158.8","2049076480.5","2019888080.4","2127515896.4","2467995904.9","2599264266.9","2900472548.6","2903213185.3","2694518432.5","2958170808","3006602911.2","3152281165.1","3204812997.8","3217973119.8","2981177567.1","2878077838.7","2774307283.7","3058861293","3272986411.2","3179661836.5","1588624984.4","1834626837.2","2039671525.9","2194580111","2438634702.7","2907439380.7","3070313143","3483872890.3","3521672816.9","3747044962.9","3847760144.7","4319894781.4","4595485040.1","4993929073.9","5808684499.7","6375273692.5","6229018203.3","6457154422.2","",
"Malta","MLT","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","163680999.5","193902031.9","220887574.2","304231991.2","356084560.2","373114865.3","387876233.7","606123846.6","1016693814.7","1400620595.5","1681016888.4","1967776609.3","2249852431.1","2451887471.5","2496472629.3","3079595197.6","3792090507.3","4792084860.7","4882277843.1","4744784910.7","5328162847.9","5484154972","5537457751.6","5836105779.6","6418593347.3","6261896664.1","5824336419.9","5894669147.3","6113503813.6","6448277408.6","6482210337.9","6092479225.6","6706702919.5","7436375927.8","7706257381.2","7177918756.9","7518933305","8067206719.8","8957289205.7","9495368311.1","9990180484.8","10825723144.8","11033527299.9","9916586454.4","10049278770.5","10219854991","10112462045","10783959875.7","10731523127","11182088460","13407423214.3","13758854822.1","12537514247.4","12162102318.5","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","4830260430.9","5736183303.3","6213177938.2","8207842166.2","9415353318.3","14895023183.8","19326877078.1","33635420413.3","42777911041.1","50305216867.6","64074884580","68344838649.5","81482510872.6","86254962490.9","87057804817","100462894704.4","114680007196.9","130217566967.6","134851292833.8","140106279347.4","136644788664.7","140202262456","141613919178.7","146551708408.2","154177531653.3","161791408044.5","157574081702.3","145463560182.6","153790552089","149110685976.6","144571898612.2","143313135947.7","151779351557.5","161766974797.4","214479278636.4","184124719393.2","175568050999.2","187792338861.7","184813621914.8","200390727424.5","210544438811.2","211028755811.2","220583254806.5","243182455083.9","243933896826.5","259722343345","291175137519.3","328548915316.4","350209818354.9","369834880286.5","399164497111.4","422292560985.7","432072512441","442669340217.9","",
"Montenegro","MNE","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","879825840.4","1299340650.2","1502099048.5","2356696742.8","4502976940.9","5524651521.6","6175932504.6","7387914607.9","6759453969.5","6674238727","6280148867.3","7252217356.9","8088078805.3","8448399319.4","10369168118.4","9441706250.1","8735600767.8","8616498559.3","",
"Mongolia","MNG","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354767148.4","387587630.4","464445079.7","530709459.5","534109092.9","606210429.5","726731457.8","981029420","959974419.2","946235061.7","1102129245.4","1544708956.9","1593614529","1396369453.2","1494391223","1743771481.3","2185574928.2","2987825936.4","5928348234.1","9629415055.9","15884345587.4","20163758882.7","22661510937.3","24116768493.9","26419310479.1","29736206992.6","31615438487.9","33307361024.1","32634584659.2","34712629978.3","33451162514.4","34321287449.3","",
"Mariana","MNP","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","1325188500.9","2829525566.6","3450885381.2","4085146123.7","4121792888.9","4321680997.5","4600672902.8","4669674821.6","5081983468.6","5163211988.5","7223305768.2","7410074810.1","7517522867","7583169015.2","8313495221.7","7322033827.9","6616319416.3","4467431060.8","5093523446","5404860952.4","5988473521.7","6118093144.7","4920139667.8","5681113142.3","6367161910.5","7910668053.1","11230847942.9","13466363287.6","19786449571","28952024799.6","34418918531.1","38032451512.3","42831376454.9","45973932532","49810076859.6","54211909485.8","58664269959","62668443874.9","64383860284.8","66847716823","",
"Mauritania","MRT","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","26315139.8","38917392","55901714.8","105104201.8","167769703.3","188223059.3","406677120.6","522227584","682289435.3","714672347.7","836345498","960830668.9","1133096261","1273374706.9","1317129629.7","1450506269.9","1742102911.7","2023942394.7","2046882263.2","1967825049.7","2109426965.7","2201330412.6","2100811551.6","2169793892.4","2255603797.7","2390562998.4","2451411242.9","2489391257.3","2389022769.9","2499843794.9","2344637631.9","2251014239.7","2237558424.9","2318671111.4","2299558089.2","2281454208.9","1560130846.4","2568568273.1","2850445607.1","3141949629.8","3556481608.2","3742969896.7","4277397892.3","4522468781.5","4531578245.3","4993494071.2","5080228847.5","5241041040.5","5223782895.1","5381274690.4","5715726448.8","4814115456.2","4586005624.4","4603556865.2","",
"Mauricio","MUS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","31738400","33286777.3","35859403.6","42347246.4","47815505.7","52182066.6","64926963.7","101513308","190057591.2","306197241.7","420231063.4","504760102.5","550032545.9","512034883.1","510117703.4","577756799.8","634224117.9","785227656.1","824028164.4","812915119.5","932288569.9","991773851.8","943715144.4","901101941.5","1098541961.4","1415082634","1398985369.8","1339677413.5","1281160960.3","1292869242","966762441.1","867310143","2042535103.7","3225477013.1","3329382750.5","3631519806.7","3504181954.6","5673170871.8","6514858744.6","7318907627.9","7928681896.2","9841085923.9","10694876889.2","12391683917","12759055557.6","10302274190","10444397736.4","10629579614","11234112089.6","12361096211.7","12402260814.6","14700286003.2","17652775747.4","19252338500.9","",
"Malawi","MWI","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","135209089.9","152207137.9","175657679.9","215019020.3","242448768.9","270146842.5","309343465.2","460539297.9","594691119.5","668979096.1","830099378.4","821549155.7","864818902.9","892447751.9","879965289","1020836517.7","1157319300.3","1366795219.6","1359054452.1","1410101287.7","1558240456.5","1664940523.2","1708915403.5","1826231847.6","2021054114.3","2238776661.5","2311685185.8","2225560611.3","2438886276","2757065362.4","2716150630.5","2591698365.2","2900916474.8","3111209644.5","3443607862.6","3195998422.2","870594215.5","868946321","994770539.4","1144449860.3","1020774253.2","1213551485.4","1331139879.7","1566324822.3","1666540756.6","1721202630.8","1847005075.2","2162398106.2","2265713574.3","2427416965.7","2943281966.5","3197891254","3340065801.7","3604446499.1","",
"Malasia","MYS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América del Norte","NAC","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Caledonia","NCL","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","31677128.3","41579704.9","54878131.9","65143781.3","94027452.3","114513117.9","133362568.9","173254567.7","609493090.1","631712155.6","865702257.1","1024767756.1","960416774.7","972233736.6","978440332.1","1223458486.1","1443389299.3","1651886700.4","1700418784","1528025986.6","1757574146.9","1526204768.1","1548857816.8","1574772623.6","1542542790.1","1603602191.8","1554793033","1588957267.9","1686927568.3","1716840769.4","1721127519.8","1633337031.5","1847978005.9","2149675773.7","1975337918.6","1961937154.7","760592818.3","1090578795.1","948320310.3","1248816310.1","1533781918.5","2213013664.6","1783792450.5","1982335397.2","2002738488.1","2228591634.7","2511623278.5","3035459319.8","3176315504.4","3584099139.8","4549110074","4966894821.1","5428568106.3","5612994782.6","",
"Nigeria","NGA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","836680592.1","960364871.1","1081759364.5","1778977495.8","1880722152.3","1687175642.1","1337791872.3","3146444249.6","5091168447.7","6244582441.2","8938210283.3","11445499562.3","11992466650.3","17576996152.9","17783310906.8","18655375059.1","22215781653.5","29024891233.2","29624118543.4","30121991493","33458483418.1","33526931287.4","29018663727.6","30699263745.6","33092276818.4","34094439060.4","31414754638.8","28467535604","30313714707.5","29095550936.6","33514256077.2","34976644763.9","36779630348.3","41856858871.2","45910626685.7","33654648314.5","17491682578.5","19484330676.5","20418957892.7","22748897639.8","29148883008.7","34129232146","39282745538.8","42604005424.4","46672476310.2","45024833871.7","43735939488.9","65142821169.8","69455080784.6","81374890974.7","87646822939.4","96310283293.5","103099972957.6","102481701291.8","",
"Nicaragua","NIC","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","242870748.6","295916932.6","354332865.6","498244781.6","675465603.5","871394018.7","962314691.1","1355890701.5","1525327856.3","1615169381.3","2273188106.6","2561916287.3","3037458636.8","4202530072.2","4912584153.2","5880204932.9","6895951891.5","8091567355.3","8811780896","9875552769.9","10976880083.2","11128234987.6","11407262916.9","11657293343.5","12406061120.5","10591398107.2","6174328565","6321398617.4","6379424177.2","6409337546.3","6822420902","6387014039","6440411044","6854198401.8","5096750020.7","5011294159","4190303477.1","4113792029.7","4718042360.2","5923375456.1","7017467446.6","7938152810.7","9154589728.9","10255435645","10965052288.8","11513227717.4","12197682282.7","12727982690.8","13003298421.6","13610346037.4","13760303958.2","14582932632.9","14897886389.3","15163412736.8","",
"Países Bajos","NLD","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Noruega","NOR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","3800810.8","9157279.6","12304770.9","20103243.4","27553349.5","34017048.9","49578186.8","100529800","112579824.5","146346992.4","204459231","278427656.7","352779239","452414309.5","470288696.6","589788225.3","743794136.3","985839696.3","1165294504.9","1355746933.8","1626688626.5","1765142177.1","1798082304.9","2003093150.2","2320287857.8","2409751198.5","2397938028","2413357113.7","2668527138.8","3027783792.6","2874494832.4","2740752757.6","2997587654.6","3213264260.6","3366391763.1","3189016423","3402732071.5","3613195511.4","3696697651.9","3777036974.1","3787483271.7","3826237147.3","3809914765.9","4012919215.7","3980972649","4142916401.3","4297388214","4963402939.1","5510938186.4","6515787783.1","7905810313","8820883327.7","9183774214.5","9968496284","",
"Nauru","NRU","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","3406742576","3795844722.3","4072098744.3","4566895944.2","5121326329.1","5752876894.9","6802351667.8","7564124307","8329288878.1","8918890624.5","9931198662.3","10580767699.9","11703994182.1","12026223274.4","12227885011.6","13464882307","14954407650.6","16797670141.1","17065165352.3","18348188708.1","20663375831.9","23363317172.7","24919617589.9","24551561529.1","27390827116.9","30241086482.6","29850953918.3","30095124742.1","32310194703.8","34190096147.4","33109821460","32367945483.1","34320831455.5","37037199280.5","36934077634.9","34578129331.9","37723507983.7","42604467681.2","50185422683.6","57000598838.8","63482952104","65088322904.6","63954134989.1","60297830475.4","64359863497.7","68749830505.4","75206431382.3","93158143047.2","100199117658","110177707176.5","118033657367","130851037023.9","127708005954.8","130847370987.4","",
"Panamá","PAN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Perú","PER","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","3299813044.7","3409738680.8","3585308809.5","4023439916.7","5380537914","6263823225.1","7725087025.3","9323170353.5","9864921758.9","9416570413.8","9534086343.5","8742790842.6","10871140798.2","11510208723.9","12325632944.2","13049982870.9","15046004898.8","17636125496","18380470896.9","18770828679.8","20297695234.2","20804189541.3","20421065903.5","23650210716","26596519778.8","30911667664.7","29032988173.4","29724003466.9","30581703299.9","29361508474.8","28834463709.6","27722614292","28445374390.4","30221849065.8","31742552289.6","29513668636","29295983199.5","32239012465.4","34719588729.2","37389855104.7","42153893573.5","45012107240.1","61628878216.7","63547800560.9","67907395747.3","67186181291.8","69612783913.7","67603581696.8","66769271405.5","64247279473.4","73549206493.9","86810826528.6","88828778157.7","90067566771.8","",
"Filipinas","PHL","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","2196027768.6","2419452684.8","2671171407.1","2761258308","3305257925","4170679935.6","6039460845","8183427508.3","10772164769.3","13281603751.1","17417202374.8","20785921054.3","24412638705.7","24211103886.8","24356701585.1","26637306936.4","28204156851.4","29784762858.7","28932152202.9","28652845074.5","30579850826.6","32493338656.3","33219038809.8","36142381235","40249396303.7","39371063204.7","43993253267.6","50698365608.8","53589505356.3","58466255807.6","58441426798.4","58387972865.2","60049304325.5","62749111933.5","61137598859.5","58681859350.9","57585352428.9","59164008396.4","58255631452.9","55970013759.8","65343996925.8","66099697919.9","69357438513.1","66186270276","77163498884.5","76266519789.9","74836105332.1","73144985056.8","78995760073","83649010514.7","98504148190.9","106449900670","111233081617.8","121402087835.8","",
"Palau","PLW","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","208775480","407176568","495025775","525578942","505321531","506036560.4","520751938.4","675812946","583277481.3","608638131.4","719001777.7","1184523871.7","1627595970.5","1867658923.3","2029276420","2112192646.1","1984116631.7","2275815262.8","2249839538.9","2316234092.1","2593899557.8","2774125271.9","3788946401.1","3268510852.4","2792345094.2","2505573004.3","2507363358.3","2589508592.6","2712134542.3","2657223999.3","2325079588","2047405719.9","1856713721","1863354062.5","1769749010.6","1870906689.6","1754570834.6","1530876142.9","1436380431.4","1768982572.7","5987009775.4","12584089527.7","14922490380","21609688423.6","20428666793.2","20386681359.9","19247283289.3","17223736382.3","17723605372.7","18744676569","18046873709.3","19710415210.4","19605359275.9","15320623208.2","",
"Polonia","POL","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"previa al dividendo demográfico","PRE","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","144131808.1","162143126.8","184900809.6","208205811.2","257137393","310687008.8","375035112.8","555080513.4","723510117.6","912112477.7","1056127261.9","1249022955.2","1396514339","1510708330.3","1563667838.5","1907737935.7","2173394455.8","2610091518.5","2433415137.9","2459604124.7","2176252017","2129183915.2","1690940097.4","1649950801.5","2153330722.2","2617585263.3","2604084334","2496673813.2","2826034207.6","3433334794.8","3106035613.7","2867285123.1","3373052129.5","6798833897.6","7376893644.3","8302216058.4","9565284908.6","10714075892.8","12542605510.3","14051476381.7","16123448799.3","16051060833.8","16604841152.8","16493944683","17269695329.7","17297632892.1","17231065429","17047059548.8","17183302979.9","17644581576.2","20731836299.6","22200903979.4","24783725663","26135416108","",
"Ribera Occidental y Gaza","PSE","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polinesia Francesa","PYF","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rumania","ROU","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Federación de Rusia","RUS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","4878977.4","1998751.4","3384478.7","7914015.3","12310096.7","24074478.2","47677144.2","87491537.9","126802922","156078453.5","189831300.7","196579659","218308574.3","240503861.8","290096525.8","365597855.9","451264931.1","605111630.7","653567381.9","623297105","711728808","809899702.6","857063267.2","908962809.2","955151668.6","1032504216.9","1045357833.6","1112854511.6","1227864434.5","1311799009.3","1289758077.6","1299040552.2","1452031421.5","1555052246.9","1670716289.3","1526467033.2","433571511","619217476.9","928908920.7","1101366314.6","1233314075.5","1460707197.2","1814518289.8","2314567423.3","2909860018.3","3451961693","4318716827.6","5076087515.8","5681081205.9","6514940151.8","8193642650.5","9317675644.8","9690063879.9","11383983445.6","",
"Asia meridional","SAS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","12306771948.6","13698460111.2","14881451966.3","16751027927.1","19963259823.6","22236898235.7","24462628291.6","26655173940.8","29272483636.7","31899832777.8","36640511123.1","39934101255.7","46742677620.8","51552258976.1","54203363696.2","63277268023.9","72830684413.4","85962942213.1","93294773607.5","109604368448.5","124235005383.7","129880811506.8","134736306182.5","139277993594.4","151446163509.3","151008790814.8","150122751266.8","149382022089.4","158401344435.8","163997936943.7","162595531798.5","159263541678.6","170931875671.8","189644398082.9","196876493712.5","190532476928.9","234920127547.3","289556190793","324645486020.1","366621411392.1","410238106207.8","460591828197.2","530201302518.6","568567197079.9","608956568232.4","640067551262.4","629400949511.5","718457654388.7","744583789601.5","804438253563.3","831282887545.1","912802690838.9","918691823421.4","961453754730.8","",
"Arabia Saudita","SAU","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán","SDN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","385062510.6","395962358","452076898.3","564428703.6","1136481106.1","1598563165.3","2087109291.2","2620862387","3159023632.7","4077980153.2","5176866635.3","6193993918.6","7169372761.6","7506202442.6","8480412476.1","8955218074.8","9631230107.2","11248637748.6","11530990242.8","13359370988.2","14798052810.3","15298882978.4","15558414380.8","15979632963.1","17096156407.1","17816478183.1","16971980942","16326140589.2","16843023940.7","16205567433.6","16097061560.3","15031932328.7","16154779698.8","17349202470","18404623839.8","17670919956.2","18579233641.9","20006622120.2","20583833869.8","21359139483","22592936139","21460776765.5","22078258219.1","22721577869.5","21971960139","21657734193.6","21361220379.7","21969916333.8","21804558728.8","22843960859.7","23811303093.2","22976238716.6","22440511497","22580569039.1","",
"Senegal","SEN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","145252948.4","152510983.4","161630904.1","199394700.6","265053301.3","349089898.5","409699389","628096050.2","894933930.7","1122627355.1","1473265666.4","1670746375.6","1859912163","2072975337.1","2197164471.2","2559359017.9","3230709274.4","4036586047.8","3893072265.5","3278516015.5","3750339025.9","3589290724.2","3684277264.2","3843451727.8","3697792446.1","3915938299.7","3786088622.4","3805574682.6","4096776592.1","4000850002.6","3653475930.9","3700965274.5","4118750354.6","4397912285.2","3940274903.8","3861745159","1936520868.3","2585777650.1","2850930593.4","3720886238.1","4649791195.5","5804988082","7108292990.9","8180882073.5","10761477258.2","10478611827.8","11466164924.5","14246124887.6","18981750740.1","19248797303.1","23932725933.2","28997493709.9","32233247474.1","39950111016.7","",
"Singapur","SGP","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
